Mn025                                                         Mn025003 Mn025001 
Instrument parameter file:Mn025001.inst                                         
BANK  1     3296     660 CONST     300.00      5.00 0 0 ESD                     
    394.     25.    498.     29.    664.     34.    711.     35.    691.     34.
    623.     33.    454.     27.    260.     20.    195.     17.    158.     15.
    126.     13.    119.     13.    122.     13.    110.     12.     97.     11.
    105.     12.    111.     12.    112.     12.    105.     12.    119.     13.
    113.     12.     97.     11.     98.     11.    116.     12.    136.     14.
    129.     13.    119.     13.    112.     12.    108.     12.    123.     13.
    123.     13.    104.     12.     95.     11.    116.     12.    120.     13.
    116.     12.    106.     12.    111.     12.    113.     12.    119.     13.
    107.     12.     98.     11.    119.     13.    110.     12.    115.     12.
    115.     12.    124.     13.    117.     13.    131.     14.    164.     15.
    284.     21.    538.     23.    847.     35.   1108.     40.   1293.     44.
   1244.     43.    995.     38.    715.     32.    414.     24.    303.     20.
    246.     18.    290.     20.    340.     22.    429.     25.    565.     28.
    770.     33.    913.     37.    929.     37.    819.     35.    653.     31.
    405.     24.    227.     17.    183.     15.    160.     14.    136.     13.
    119.     12.    115.     12.    112.     11.    108.     11.    115.     12.
    115.     12.    109.     11.    125.     12.    111.     11.    106.     11.
    122.     12.    122.     12.    129.     12.    125.     12.    117.     12.
    120.     12.    101.     11.    112.     11.    113.     12.    108.     11.
    106.     11.    103.     11.    108.     11.    127.     12.    146.     13.
    131.     13.    135.     13.     92.     10.    116.     12.    105.     11.
    111.     11.    121.     12.    115.     11.    137.     13.     97.     10.
    118.     12.    115.     12.    101.     11.    110.     11.    116.     12.
    116.     12.    105.     11.    118.     12.    109.     11.    107.     11.
    107.     11.    107.     11.    112.     11.    112.     11.    126.     12.
    132.     13.    145.     13.    136.     13.    140.     13.    149.     14.
    205.     16.    289.     20.    307.     21.    323.     21.    295.     20.
    262.     19.    187.     16.    143.     13.    127.     12.    135.     13.
    124.     12.    129.     12.    165.     14.    206.     16.    296.     20.
    357.     22.    390.     23.    350.     22.    288.     20.    200.     16.
    140.     13.    106.     10.    108.     11.    124.     12.    143.     13.
    189.     15.    254.     17.    381.     22.    737.     31.   1332.     42.
   2047.     52.   2682.     60.   2880.     62.   2452.     57.   1747.     48.
   1058.     37.    523.     26.    245.     17.    158.     13.    145.     13.
    107.     10.    110.     11.    107.     10.    100.     10.    101.     10.
    122.     11.    122.     11.    131.     12.    122.     11.    130.     12.
    131.     12.    154.     13.    163.     14.    188.     15.    202.     15.
    215.     16.    291.     19.    374.     22.    537.     26.    732.     31.
    968.     36.   1312.     42.   1517.     45.   1480.     44.   1217.     40.
    833.     33.    491.     25.    268.     18.    162.     14.    138.     12.
    110.     11.    105.     10.    103.     10.    114.     11.    109.     11.
    109.     11.    111.     11.    117.     11.    114.     11.    109.     11.
    104.     10.    106.     10.    129.     12.    123.     11.    108.     11.
    114.     11.    135.     12.    131.     12.    157.     13.    200.     15.
    242.     17.    258.     18.    249.     17.    237.     17.    201.     15.
    167.     14.    197.     15.    266.     18.    476.     24.    761.     31.
   1061.     37.   1225.     40.   1227.     40.   1061.     37.    802.     32.
    718.     31.    500.     25.    340.     20.    198.     15.    159.     13.
    125.     12.    113.     11.    106.     10.    121.     11.    118.     11.
    117.     11.    112.     11.     99.     10.    113.     11.    110.     11.
    114.     11.    116.     11.    116.     11.     93.      9.     88.      9.
     95.     10.    105.     10.    102.     10.     96.     10.    103.     10.
    107.     10.    105.     10.    117.     11.    106.     10.     97.     10.
     93.      9.    112.     11.    107.     10.    122.     11.    131.     12.
    134.     12.    178.     14.    258.     17.    392.     21.    547.     25.
    630.     27.    656.     28.    570.     26.    386.     21.    238.     16.
    206.     15.    221.     16.    321.     19.    519.     24.    874.     32.
   1328.     39.   1674.     44.   1621.     44.   1365.     40.    907.     32.
    526.     25.    318.     19.    196.     15.    151.     13.    208.     15.
    371.     20.    553.     25.    773.     30.    962.     34.    913.     33.
    794.     30.    546.     25.    325.     19.    203.     15.    144.     12.
    126.     11.    109.     10.    100.     10.    116.     11.    107.     10.
    104.     10.    111.     11.     97.     10.     93.     10.    100.     10.
    101.     10.     95.     10.    105.     10.     93.     10.     90.      9.
    107.     10.    114.     11.    106.     10.    106.     10.    104.     10.
    106.     10.     89.      9.    104.     10.    106.     10.    102.     10.
    102.     10.    105.     10.    100.     10.    100.     10.    109.     11.
    107.     10.    108.     10.    109.     10.    123.     11.    167.     13.
    156.     13.    167.     13.    153.     13.    140.     12.    132.     12.
    122.     11.    138.     12.    181.     14.    293.     18.    575.     25.
   1122.     36.   2481.     51.   3895.     64.   5586.     76.   6344.     82.
   6059.     80.   4694.     70.   2815.     54.   1442.     38.    578.     24.
    306.     17.    161.     13.    139.     12.    129.     11.    106.     10.
    111.     10.    112.     10.     89.      9.    100.     10.    114.     10.
     99.     10.     98.     10.     98.     10.     96.      9.     92.      9.
     99.     10.    101.     10.     95.      9.    114.     10.    103.     10.
     95.      9.     90.      9.     99.     10.     83.      9.    113.     10.
     97.     10.     90.      9.     97.     10.     93.      9.    102.     10.
    110.     10.     93.      9.     90.      9.     91.      9.     89.      9.
    106.     10.     91.      9.    105.     10.    100.     10.     93.      9.
     94.      9.     98.     10.    106.     10.     97.     10.    109.     10.
    103.     10.    116.     11.     87.      9.    101.     10.    100.     10.
     92.      9.     93.      9.     96.      9.    103.     10.     99.     10.
     92.      9.     76.      8.    101.     10.    113.     10.    155.     12.
    239.     15.    408.     20.    677.     26.   1108.     34.   1458.     39.
   1679.     42.   1556.     40.   1208.     35.    759.     28.    450.     21.
    265.     16.    158.     12.    124.     11.     99.     10.    102.     10.
     95.      9.     96.      9.     83.      9.    101.     10.     89.      9.
    100.     10.    101.     10.     99.     10.    102.     10.     85.      9.
     93.      9.     94.      9.     93.      9.     96.     10.     93.      9.
     96.      9.     86.      9.    104.     10.     99.      9.    102.      9.
    107.     10.    112.     10.    135.     11.    144.     11.    194.     14.
    176.     13.    155.     12.    155.     12.    123.     11.     89.      9.
     92.      9.     93.      9.     93.      9.     89.      9.    106.     10.
     78.      8.     99.      9.    102.      9.     89.      9.     87.      9.
     89.      9.     89.      9.     96.      9.     91.      9.    119.     10.
    139.     11.    209.     14.    315.     17.    494.     22.    654.     25.
    636.     25.    504.     22.    379.     19.    235.     15.    152.     12.
    120.     10.     94.      9.     94.      9.     90.      9.     77.      8.
     78.      8.     88.      9.     87.      9.    109.     10.    112.     10.
    111.     10.     98.      9.     96.      9.     76.      8.     92.      9.
     99.      9.     89.      9.     96.      9.     80.      8.     86.      9.
     98.      9.     97.      9.     96.      9.    106.     10.     88.      9.
     80.      8.     96.      9.     94.      9.    116.     10.     86.      9.
     92.      9.     99.      9.     93.      9.    102.      9.     94.      9.
     94.      9.     94.      9.    120.     10.    127.     11.    186.     13.
    233.     15.    327.     18.    431.     20.    410.     20.    380.     19.
    341.     18.    277.     16.    205.     14.    184.     13.    211.     14.
    389.     19.    675.     26.   1156.     34.   1836.     43.   2490.     50.
   2843.     53.   2649.     51.   2115.     46.   1392.     37.    823.     28.
    402.     20.    203.     13.    138.     11.    127.     10.    105.      9.
     91.      9.    100.      9.     90.      9.     98.      9.     85.      8.
     89.      9.     83.      8.     89.      9.     93.      9.     94.      9.
     95.      9.    114.     10.    106.     10.    130.     11.    151.     11.
    223.     14.    409.     19.    677.     25.   1016.     31.   1372.     36.
   1594.     38.   1538.     38.   1157.     33.    797.     27.    500.     21.
    321.     17.    221.     14.    165.     12.    136.     11.    105.      9.
    102.      9.     94.      9.     94.      9.    100.      9.    122.     10.
    109.     10.    117.     10.    132.     11.    130.     11.    133.     11.
    144.     11.    209.     14.    344.     18.    534.     22.    777.     27.
   1153.     33.   1413.     36.   1563.     38.   1385.     36.   1095.     32.
    770.     26.    468.     21.    248.     15.    153.     12.    123.     10.
    109.     10.     99.      9.     87.      9.     94.      9.     97.      9.
     84.      8.     93.      9.     84.      8.     84.      8.     91.      9.
    106.     10.    106.      9.     94.      9.     81.      8.    101.      9.
    107.     10.    127.     10.    155.     12.    167.     12.    202.     13.
    236.     15.    248.     15.    244.     15.    259.     15.    249.     15.
    258.     15.    225.     14.    181.     13.    145.     11.    120.     10.
    115.     10.     92.      9.     94.      9.     90.      9.     90.      9.
     93.      9.     90.      9.     96.      9.    111.     10.    144.     11.
    229.     14.    396.     26.    658.     23.    894.     27.   1010.     29.
    878.     27.    701.     24.    489.     20.    295.     16.    166.     11.
    116.     10.    114.     10.     99.      9.     75.      8.     87.      8.
     78.      8.     74.      8.     79.      8.     86.      8.     91.      8.
     87.      8.     84.      8.     94.      9.     91.      8.     84.      8.
     84.      8.     80.      8.     80.      8.     92.      9.     94.      9.
     85.      8.     83.      8.     83.      8.     91.      8.     90.      8.
     98.      9.     98.      9.     98.      9.    106.      9.    131.     10.
    121.     10.    110.      9.    108.      9.    101.      9.    102.      9.
     90.      8.     92.      8.     95.      9.     94.      9.     94.      9.
     89.      8.     90.      8.     90.      8.    101.      9.    131.     10.
    183.     12.    304.     16.    514.     21.    817.     26.   1068.     30.
   1194.     32.   1128.     31.    955.     28.    658.     23.    394.     18.
    259.     15.    180.     12.    105.      9.    102.      9.     89.      8.
     91.      8.     93.      9.     94.      9.     77.      8.     79.      8.
     75.      8.     84.      8.     82.      8.     90.      8.     99.      9.
     97.      9.    106.      9.     99.      9.    102.      9.    152.     11.
    232.     14.    302.     16.    371.     18.    373.     18.    331.     17.
    283.     15.    211.     13.    156.     11.    121.     10.    100.      9.
     80.      8.     88.      8.     98.      9.     98.      9.     82.      8.
     81.      8.     95.      9.    106.      9.    113.     10.    126.     10.
    163.     12.    257.     15.    451.     19.    793.     26.   1320.     33.
   1900.     40.   2221.     43.   2290.     44.   2043.     42.   1542.     36.
    989.     29.    604.     22.    329.     17.    185.     12.    133.     10.
    109.      9.    100.      9.     98.      9.     99.      9.    103.      9.
     95.      9.     93.      9.     83.      8.     81.      8.     72.      8.
     88.      8.     99.      9.     94.      9.     94.      9.     89.      9.
     94.      9.     90.      9.    102.      9.    123.     10.    171.     12.
    238.     14.    277.     15.    260.     15.    243.     14.    229.     14.
    191.     13.    162.     12.    137.     11.    136.     11.    155.     11.
    200.     13.    336.     17.    458.     20.    617.     23.    738.     25.
    750.     25.    681.     24.    548.     21.    373.     18.    260.     15.
    183.     12.    126.     10.    100.      9.    102.      9.    100.      9.
     96.      9.     84.      8.     82.      8.     92.      9.     96.      9.
     89.      8.     75.      8.     90.      9.     88.      8.     91.      9.
     89.      8.     83.      8.     79.      8.     79.      8.     82.      8.
     80.      8.     95.      9.     91.      9.     80.      8.     75.      8.
     86.      8.     83.      8.     79.      8.     74.      8.     81.      8.
     70.      7.     84.      8.     87.      8.    100.      9.    109.      9.
     98.      9.    108.      9.    107.      9.    108.      9.     98.      9.
    102.      9.    112.      8.    115.     10.    129.     11.    164.     12.
    222.     14.    242.     14.    262.     15.    290.     16.    317.     16.
    417.     19.    603.     22.    935.     28.   1295.     33.   1702.     38.
   2022.     41.   2107.     42.   1940.     40.   1650.     37.   1192.     32.
    818.     26.    489.     20.    303.     16.    188.     13.    129.     11.
     95.      9.    105.     10.    112.     10.     90.      9.     85.      9.
     75.      8.     84.      9.     91.      9.     85.      9.     89.      9.
     80.      8.     76.      8.     76.      8.     85.      9.     89.      9.
     78.      8.     71.      8.     75.      8.     89.      9.     75.      8.
     79.      8.     78.      8.     87.      9.     68.      8.     72.      8.
     79.      8.     78.      8.     83.      8.     94.      9.     82.      8.
     74.      8.     85.      9.     83.      9.     98.      9.    133.     11.
    143.     11.    209.     13.    279.     15.    347.     17.    436.     19.
    645.     23.    775.     26.    880.     27.    930.     28.    843.     27.
    707.     24.    534.     21.    391.     18.    260.     15.    186.     13.
    138.     11.     96.      9.     81.      8.     82.      8.     60.      7.
     81.      8.     76.      8.     83.      9.     77.      8.     76.      8.
     79.      8.     90.      9.     84.      9.     78.      8.     85.      9.
     88.      9.     94.      9.    107.     10.    119.     10.    153.     11.
    190.     13.    240.     14.    324.     17.    456.     20.    568.     22.
    688.     24.    741.     35.    723.     24.    637.     23.    460.     19.
    309.     16.    222.     13.    149.     11.    131.     10.     98.      9.
     97.      9.     93.      9.    104.      9.    133.     10.    210.     13.
    303.     16.    415.     18.    560.     21.    677.     23.    691.     23.
    635.     23.    558.     21.    390.     18.    271.     15.    170.     12.
    123.     10.    105.      9.     81.      8.     91.      9.     96.      9.
     79.      8.     73.      8.     70.      8.     83.      8.     82.      8.
     80.      8.     65.      7.     86.      8.     82.      8.     78.      8.
     89.      9.     84.      8.     81.      8.     83.      8.     65.      7.
     74.      8.     94.      9.     99.      9.    127.     10.    226.     13.
    331.     16.    449.     19.    538.     21.    648.     23.    655.     23.
    580.     22.    517.     20.    440.     19.    330.     16.    282.     15.
    274.     15.    277.     15.    270.     15.    279.     15.    271.     15.
    251.     14.    242.     14.    250.     14.    370.     17.    540.     21.
    763.     25.    968.     28.   1157.     30.   1210.     31.   1057.     29.
    901.     27.    727.     24.    453.     19.    287.     15.    178.     12.
    116.     10.     96.      9.     92.      9.     88.      9.     95.      9.
     83.      8.     87.      9.     88.      9.     85.      8.     82.      8.
    103.      9.    121.     10.    174.     12.    262.     14.    431.     19.
    620.     22.    932.     27.   1143.     30.   1161.     30.   1189.     31.
   1119.     30.    903.     27.    773.     25.    493.     20.    335.     16.
    221.     13.    151.     11.    140.     11.    108.      9.    115.     10.
     77.      8.     83.      8.     83.      8.     78.      8.     82.      8.
     98.      9.     90.      9.    124.     10.    136.     10.    195.     12.
    197.     13.    231.     14.    238.     14.    233.     14.    228.     14.
    170.     12.    143.     11.    111.      9.    103.      9.     86.      8.
     75.      8.     99.      9.     72.      8.     89.      8.     68.      7.
     78.      8.     83.      8.     83.      8.     86.      8.     80.      8.
     83.      8.     78.      8.     81.      8.     94.      9.    100.      9.
     93.      9.    100.      9.    130.     10.    161.     11.    190.     12.
    212.     13.    230.     14.    267.     15.    256.     14.    264.     15.
    231.     14.    220.     13.    199.     13.    144.     11.    131.     10.
    144.     11.     89.      8.    116.     10.     85.      8.     97.      9.
    118.     10.    142.     11.    185.     12.    235.     14.    308.     16.
    332.     16.    345.     17.    339.     16.    309.     16.    288.     15.
    206.     13.    148.     11.    114.     10.     93.      9.     91.      9.
    109.      9.     81.      8.     85.      8.     84.      8.     92.      9.
     72.      8.     71.      8.     90.      9.     68.      7.    111.      9.
     77.      8.     86.      8.     78.      8.     82.      8.     82.      8.
     79.      8.     78.      8.     66.      7.     77.      8.     97.      9.
    103.      9.    128.     10.    188.     13.    250.     15.    296.     16.
    276.     15.    304.     16.    301.     16.    310.     16.    267.     15.
    245.     14.    205.     13.    193.     13.    187.     13.    157.     12.
    153.     11.    149.     11.    193.     13.    302.     16.    479.     20.
    719.     25.    976.     29.   1134.     31.   1189.     32.   1229.     32.
   1107.     31.   1033.     30.    719.     25.    500.     21.    334.     17.
    229.     14.    125.     10.    106.     10.     98.      9.     93.      9.
     76.      8.     87.      9.     71.      8.     84.      8.     75.      8.
     96.      9.     83.      8.    100.      9.     95.      9.     95.      9.
    124.     10.    147.     11.    196.     13.    202.     13.    213.     14.
    196.     13.    217.     14.    196.     13.    164.     12.    151.     11.
    116.     10.    109.     10.     89.      9.    101.      9.     70.      8.
     73.      8.     74.      8.     76.      8.     97.      9.     94.      9.
     92.      9.     78.      8.     78.      8.     90.      9.     85.      9.
     75.      8.     82.      8.     85.      9.     83.      8.     79.      8.
     77.      8.     67.      8.     88.      9.     80.      8.     78.      8.
     75.      8.     69.      8.     78.      8.     71.      8.     83.      8.
     75.      8.     73.      8.     95.      9.     87.      9.     68.      8.
     70.      8.     73.      8.     75.      8.     88.      9.     92.      9.
