D1A6 Y0.91Ca0.09Ba2Cu3O7-x, 1.GB    FF    9-DEC-95 09:23:58 16995 to  16998     
     100       0   0.050       1       0       0
   0.000
  12000.      0.    1.71    2.18
 4    67 4    80 4    77 4    71 4    70 4    69 4    72 4    76 4    72 4    74
 4    65 4    70 4    72 4    66 4    75 4    70 4    69 4    78 4    71 4    68
 4    77 4    72 4    68 4    74 4    77 4    62 4    67 4    73 4    62 4    67
 4    69 4    70 4    62 4    65 4    69 4    73 4    60 4    72 4    70 4    60
 4    68 4    70 4    71 4    61 4    65 4    78 4    71 4    64 4    69 4    67
 4    71 4    73 4    77 4    74 4    74 4    70 4    61 4    68 4    69 4    71
 4    68 4    66 4    66 4    72 4    78 4    71 4    75 4    88 4    96 4   113
 4   118 4   146 4   153 4   178 4   197 4   225 4   240 4   266 4   269 4   280
 4   280 4   269 4   249 4   225 4   175 4   146 4   119 4    99 4    92 4    85
 4    82 4    79 4    92 4    89 4    83 4    97 4   113 4   120 4   150 4   195
 4   256 4   350 4   451 4   563 4   706 4   879 4  1075 4  1289 4  1430 4  1548
 4  1642 4  1686 4  1661 4  1573 4  1361 4  1135 4   880 4   664 4   480 4   372
 4   308 4   278 4   290 4   303 4   350 4   394 4   487 4   621 4   718 5   823
 4   998 4  1080 4  1190 4  1282 4  1282 4  1238 4  1149 4   975 4   795 4   600
 4   426 4   324 4   216 4   165 4   141 4   126 4   128 4   123 4   119 4   120
 4   116 4   114 4   114 4   119 4   108 4   106 4    98 4    93 4    87 4    80
 4    86 4    84 4    86 4    81 4    81 4    75 4    85 4    73 4    76 4    80
 4    76 4    69 4    68 4    71 4    74 4    65 4    77 4    74 4    76 4    81
 4    85 4    89 4    86 4    90 4    76 4    78 4    77 4    75 4    73 4    71
 4    75 4    70 4    73 4    71 4    72 4    81 4    74 4    82 4    80 4    78
 4    83 4    77 4    77 4    78 4    86 4    83 4    84 4    89 4    73 4    79
 4    78 4    83 4    75 4    69 4    77 4    65 4    64 4    69 4    70 4    70
 4    74 4    75 4    70 4    71 4    74 4    79 4    69 4    76 4    86 4    83
 4    85 4    89 4    98 4    94 4   102 4   121 4   105 4   110 4   120 4   120
 4   110 4    94 4    95 4    93 4    84 4    76 4    73 4    71 4    67 2    72
 4    66 4    66 4    70 4    71 4    72 4    77 4    79 4    76 4    92 4   103
 4   120 4   142 4   159 4   187 4   214 4   243 4   270 4   325 4   342 4   376
 4   365 4   376 4   364 4   338 4   308 4   274 4   227 4   198 4   171 4   162
 4   151 4   151 4   156 4   182 4   204 4   236 4   248 4   264 4   267 4   265
 4   268 4   247 4   221 4   165 4   150 4   122 4   103 4    92 4    82 4    83
 4    83 4    80 4    80 4    78 4    72 4    79 4    73 4    67 4    70 4    71
 4    64 4    69 4    75 4    67 4    67 4    71 4    62 4    65 4    74 4    73
 4    73 4    76 4    75 4    83 4    82 4    91 4    88 4    95 4   101 4   108
 4   110 4   109 4   119 4   117 4   112 4   100 4    87 4    84 4    87 4    85
 4    78 4    77 4    72 4    73 4    79 4    71 4    71 4    71 4    79 4    80
 4    76 4    82 4    87 4    89 4    89 4    91 4    96 4    90 4    90 4    81
 4    73 4    74 4    72 4    64 4    74 4    74 4    75 4    70 4    74 4    73
 4    84 4    88 4    94 4   105 4   123 4   130 4   161 4   181 4   210 4   223
 4   217 4   237 4   246 4   241 4   211 4   194 4   152 4   135 4   129 4   113
 4   101 4   110 4   110 4   113 4   117 4   143 4   156 4   176 4   192 4   225
 4   237 4   239 4   245 4   246 4   236 4   243 4   243 4   254 4   299 4   355
 4   456 4   596 4   761 4   948 4  1135 4  1348 4  1499 4  1627 4  1668 4  1618
