CuF2 M. Ain (1.5K D1A-LLB JUAN   MICHEL 27-NOV-92  10:32:00  7570 to   7587
     100       0  0.0500       1       0       0       0
   0.100
   8957.
13    6113    5813    5913    6213    6413    6213    6413    6113    6413    64
13    6213    6413    6313    6513    6413    6413    6413    6513    6813    66
13    6213    6313    6113    6113    6113    6213    5713    5913    6213    61
13    6313    6113    6013    6213    6213    6513    6313    6113    6213    63
13    6713    6813    7113    7313    6913    7613    7513    7513    7813    75
13    7513    7313    7213    6813    7213    7013    7113    7213    7913    80
13    8313    8513    8213    8113    8013    7813    7213    7213    6913    69
13    7213    7213    7013    6613    6913    7313    7013    7313    6713    67
13    6713    6413    6613    6613    6713    6313    6913    7113    6713    74
13    8413    9413   10313   12913   16613   22313   29913   38712   50212   639
12   76712   88912   98412  103212  102812   94312   83312   70012   54012   401
12   29612   21512   15912   12412   10612    9212    8612    8012    7912    77
12    7212    7112    7612    7012    7312    7512    7012    7412    7612    77
12    8012    8312    8612   10012   11912   14112   18812   24612   31412   383
12   46612   53812   59612   62012   60412   56412   48312   40812   30812   236
12   17912   13812   11412    9712    8112    7412    7112    7012    7312    70
12    7112    6712    7012    6512    6812    6612    6912    7212    7012    74
12    7912    8012    8412    8612    8412    8912    8612    8312    8212    80
12    8112    8412    7712    8212    7512    7512    7112    7612    7312    69
12    7212    6812    6612    6812    7012    7212    7012    7212    7412    76
12    7512    8012    8212    9012   10212   12812   17712   24512   33512   463
12   61312   80212   97412  112112  122512  126912  122312  109711   93111   728
11   55511   40511   28711   20611   15311   12311   10211    8711    8311    78
11    8111    8111    8011    7411    7511    8411    9011    9811   11511   155
11   20611   27911   37111   50411   62611   76011   85911   90611   86111   808
11   68911   55011   41511   30011   21711   16511   13511   11411   10811   121
11   13811   17211   22411   29611   39311   50711   66211   83611   97711  1103
11  116111  116511  111511   99311   81811   64111   47911   34811   24711   182
11   13611   12411   10511    9811    9311    9211    9711   10811   13611   169
11   23511   35511   53011   73211   99811  129411  158211  181711  192111  1891
11  175711  149311  119211   87511   61811   41711   27111   18111   13611   107
11    9111    8311    8411    7511    7811    7611    7311    7111    6811    67
11    6911    6711    6611    6811    6711    6411    6011    6311    6611    67
11    6411    6211    6511    6511    7111    6011    6311    6210    6910    68
10    6710    6910    6910    7110    7510    7110    6910    7110    7210    74
10    6910    7210    7610    7410    6910    7210    7210    6910    7010    69
10    7110    7010    7110    7210    7610    7410    7110    7010    7210    74
10    7110    7510    7710    8110    8510    9610   11010   12710   15210   182
10   20910   22610   23910   23310   22110   20910   17110   14110   12210   104
10    8810    7910    7610    7410    7110    7410    7210    6810    7010    71
10    7210    7110    7110    7110    7310    7010    7510    7710    7610    76
10    7610    7710    8110    9010   10710   11810   12710   16010   19710   243
10   28510   32910   36210   38110   39210   38110   34910   29910   23910   183
10   15010   11610   10110    8710    8110    7910    7810    7410    7310    79
10    8210    8810    9610    9310    9810    9210    8610    8110    7610    80
10    7410    7110    7510    7210    7810    7410    7310    7110    7410    69
 9    70 9    67 9    64 9    64 9    67 9    67 9    61 9    62 9    62 9    62
 9    66 9    64 9    70 9    69 9    67 9    72 9    75 9    72 9    72 9    74
 9    69 9    72 9    67 9    64 9    71 9    71 9    67 9    67 9    70 9    68
 9    64 9    71 9    70 9    70 9    69 9    70 9    71 9    70 9    72 9    78
 9    82 9    86 9    93 9   106 9   124 9   137 9   169 9   217 9   277 9   350
 9   454 9   574 9   664 9   741 9   807 9   838 9   814 9   771 9   711 9   622
 9   548 9   458 9   402 9   358 9   301 9   241 9   208 9   178 9   150 9   131
 9   112 9    99 9    94 9    81 9    82 9    80 9    75 9    74 9    76 9    74
 9    74 9    72 9    70 9    75 9    77 9    79 9    82 9    86 9    89 9    98
 9   108 9   143 9   195 9   257 9   347 9   450 9   551 9   639 9   715 9   747
 9   729 9   653 9   551 9   420 9   312 9   239 9   185 9   145 9   124 9   120
 9   114 9   112 9   126 9   128 9   151 9   163 9   177 9   198 8   213 8   218
 8   209 8   194 8   172 8   141 8   125 8   108 8    89 8    81 8    77 8    71
 8    74 8    76 8    72 8    77 8    77 8    77 8    78 8    79 8    78 8    74
 8    73 8    76 8    74 8    75 8    80 8    83 8    81 8    90 8    90 8    96
 8   105 8   116 8   135 8   156 8   183 8   247 8   325 8   436 8   621 8   851
 8  1098 8  1392 8  1707 8  1947 8  2033 8  2021 8  1868 8  1628 8  1339 8  1034
 8   799 8   599 8   432 8   313 8   245 8   198 8   159 8   135 8   124 8   109
 8    99 8    90 8    83 8    85 8    87 8    84 8    78 8    78 8    75 8    76
 8    78 8    76 8    74 8    74 8    70 8    70 8    76 8    77 8    73 8    73
 8    74 8    71 8    71 8    70 8    71 8    75 8    72 8    69 8    69 8    70
 8    66 8    67 8    70 8    70 8    74 8    70 8    67 8    70 8    71 8    74
 8    72 8    70 8    69 8    74 8    75 8    73 8    73 8    83 8    82 8    87
 8    94 8   102 8   120 8   139 8   176 8   220 7   254 7   299 7   319 7   330
 7   343 7   312 7   270 7   241 7   204 7   171 7   154 7   139 7   142 7   165
 7   207 7   277 7   381 7   513 7   679 7   837 7   942 7  1031 7  1028 7   924
 7   795 7   634 7   487 7   355 7   262 7   187 7   145 7   130 7   113 7    96
 7    86 7    85 7    80 7    79 7    80 7    77 7    77 7    73 7    73 7    78
